close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
449.52,454.3,446.66,454.22,17175679,448.7206733368,453.492173645,445.8657589265,453.4123158993,17175679,0.0,1.0
453.96,457.26,451.43,453.3,14429447,453.1527782256,456.4469102376,450.6272770165,452.4939518232,14429447,0.0,1.0
453.55,456.36,450.645,454.325,16324274,452.7435072787,455.5485105979,449.8436728863,453.5171291906,16324274,0.0,1.0
454.7,464.78,451.55,462.98,23111175,453.8914623737,463.9535383375,450.7470636351,462.1567390583,23111175,0.0,1.0
466.25,466.46,458.855,461.22,18196100,465.4209244156,465.6305509982,458.0390740433,460.3998686519,18196100,0.0,1.0
459.54,467.33,458.0,467.0,17228507,458.7228559913,466.4990039831,457.1855943857,466.1695907819,17228507,0.0,1.0
466.24,467.7,464.46,466.55,12962321,465.4109421974,466.8683460572,463.6341073545,465.7203909621,12962321,0.0,1.0
467.56,468.35,458.965,459.61,16000290,466.7285950021,467.5171902414,458.1488784437,458.7927315188,16000290,0.0,1.0
460.77,461.02,457.88,458.19,9932830,459.9506688321,460.2002242875,457.0658077671,457.3752565318,9932830,0.0,1.0
459.28,459.59,453.113,453.2,13979779,458.4633183176,458.7727670824,452.3072843425,452.394129641,13979779,0.0,1.0
456.73,457.37,445.66,448.66,17662818,455.917852672,456.556714638,444.8675371047,447.8622025701,17662818,0.0,1.0
446.95,455.38,446.41,453.07,28362271,446.1552432548,454.5702532126,445.616203471,452.2643608042,28362271,0.0,1.0
452.85,456.17,451.77,452.175,14806324,452.0447520034,455.3588484518,450.9666724359,451.3709522737,14806324,0.0,1.0
452.16,453.6,448.19,449.0,16507030,451.3559789464,452.7934183698,447.3930383138,448.2015979895,16507030,0.0,1.0
450.95,451.42,446.75,448.25,16747529,450.148130542,450.6172947982,445.9555988904,447.4529316231,16747529,0.0,1.0
447.67,452.75,446.41,449.8,15913719,446.8739629665,451.9449298212,445.616203471,449.0001754469,15913719,0.0,1.0
449.78,450.58,446.51,447.38,34486172,448.9802110105,449.7787884679,445.7160256532,446.5844786382,34486172,0.0,1.0
445.7,446.53,441.27,446.3,19877378,444.9074659775,445.7359900896,440.4853433069,445.5063990706,19877378,0.0,1.0
446.34,450.14,444.89,449.705,17112504,445.5463279435,449.3395708663,444.0989063019,448.9053443738,17112504,0.0,1.0
448.37,450.94,440.72,442.585,20790030,447.5727182417,450.1381483238,439.9363213049,441.7980050026,20790030,0.0,1.0
