close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
122.86,123.24,117.47,118.76,318086673,122.8496886278,123.2296567352,117.4601409987,118.7500327319,318086673,0.0,1.0
118.08,118.6,114.07,118.53,339246407,118.0700898028,118.5900461603,114.0604263533,118.5200520353,339246407,0.0,1.0
116.14,116.23,111.58,112.44,312646660,116.1302526227,116.2202450692,111.5706353336,112.4305631557,312646660,0.0,1.0
109.02,111.07,106.26,106.32,325559870,109.0108501888,111.0606781368,106.2510818296,106.311076794,325559870,0.0,1.0
104.75,106.6,103.43,105.64,290844157,104.7412085606,106.5910532942,103.4213193454,105.6311338649,290844157,0.0,1.0
104.97,105.5,97.52,102.0,391910023,104.9611900965,105.4911456148,97.5118153588,101.9914393621,391910023,0.0,1.0
98.91,108.8,98.69,107.81,411440423,98.9016986991,108.790868653,98.6817171632,107.8009517415,411440423,0.0,1.0
104.25,107.71,100.55,103.84,409012089,104.2412505245,107.7009601343,100.5415610575,103.831284935,409012089,0.0,1.0
100.45,103.41,90.69,92.06,552842375,100.4415694503,103.4013210239,90.6823885858,92.0522736047,552842375,0.0,1.0
107.27,108.72,101.37,103.76,482027464,107.2609970625,108.7108753672,101.3614922367,103.7512916492,482027464,0.0,1.0
109.21,120.16,106.8104,117.53,523462326,109.2008342426,120.1499152329,106.8014356358,117.5201359631,523462326,0.0,1.0
117.02,118.34,110.88,112.9,473174182,117.0101787663,118.3300679815,110.8706940831,112.8905245489,473174182,0.0,1.0
103.73,111.99,102.54,111.52,486833274,103.721294167,111.9806009232,102.5313940411,111.5106403693,486833274,0.0,1.0
111.59,116.28,111.3,113.69,248152068,111.5806344943,116.2702408728,111.2906588334,113.6804582459,248152068,0.0,1.0
113.06,116.2,111.58,116.19,293399073,113.0505111204,116.1902475871,111.5706353336,116.1802484264,293399073,0.0,1.0
112.28,116.63,106.3,113.04,460067019,112.2705765841,116.6202114981,106.2910784725,113.030512799,460067019,0.0,1.0
114.25,119.95,113.44,119.17,327776884,114.2404112463,119.9399328577,113.4304792279,119.1599983214,327776884,0.0,1.0
122.59,124.69,122.1,122.78,173910983,122.5797112883,124.6795350399,122.0897524129,122.769695342,173910983,0.0,1.0
123.54,124.07,119.86,120.35,258068943,123.5296315569,124.0595870751,119.8499404112,120.3398992866,258068943,0.0,1.0
117.93,121.6,117.37,120.35,217223800,117.9201023919,121.5897943768,117.3601493915,120.3398992866,217223800,0.0,1.0
121.09,122.4,116.56,121.85,320979530,121.07983718,122.3897272346,116.5502173731,121.8397733949,320979530,0.0,1.0
117.99,121.85,116.72,121.35,390086189,117.9800973563,121.8397733949,116.7102039446,121.3398153588,390086189,0.0,1.0
126.36,129.04,124.58,128.44,214769515,126.3493948804,129.0291699538,124.5695442719,128.4292203105,214769515,0.0,1.0
128.44,131.39,127.18,130.56,208326164,128.4292203105,131.3789727235,127.1693260596,130.5490423835,208326164,0.0,1.0
129.24,131.92,127.22,128.26,252680535,129.2291531683,131.9089282417,127.2093227025,128.2492354175,252680535,0.0,1.0
127.4,136.15,127.05,135.75,374782738,127.3893075955,136.138573227,127.0393369702,135.7386067982,374782738,0.0,1.0
134.91,135.1,132.42,134.03,248978569,134.8986772975,135.0886613512,132.4088862778,134.018751154,248978569,0.0,1.0
131.38,133.82,128.65,130.35,287020820,131.3689735627,133.8087687789,128.6392026857,130.3390600084,287020820,0.0,1.0
128.2,130.77,127.04,127.49,237677322,128.1892404532,130.7590247587,127.0293378095,127.479300042,237677322,0.0,1.0
125.83,128.85,125.68,127.38,214176689,125.8194393621,128.8391859001,125.6694519513,127.369309274,214176689,0.0,1.0
128.28,128.28,121.36,121.66,215748955,128.269233739,128.269233739,121.3498145195,121.6497893412,215748955,0.0,1.0
122.67,123.41,121.03,121.13,218373969,122.6597045741,123.3996424675,121.0198422157,121.1198338229,218373969,0.0,1.0
124.3,124.84,118.83,123.47,284885534,124.2895677717,124.8295224507,118.8200268569,123.4596374318,284885534,0.0,1.0
123.54,127.71,122.75,124.58,315516740,123.5296315569,127.6992815778,122.7396978598,124.5695442719,315516740,0.0,1.0
123.99,126.41,122.92,124.1,252571693,123.9795937893,126.399390684,122.9096835921,124.0895845573,252571693,0.0,1.0
126.4,128.12,122.6,126.13,362975918,126.3893915233,128.1092471674,122.589710449,126.1194141838,362975918,0.0,1.0
126.09,126.5,119.32,121.2,425787456,126.0794175409,126.4893831305,119.3099857323,121.189827948,425787456,0.0,1.0
118.11,124.46,118.04,123.24,476060866,118.1000872849,124.4495543433,118.0300931599,123.2296567352,476060866,0.0,1.0
126.57,130.63,124.3,127.12,655484664,126.5593772556,130.6190365086,124.2895677717,127.1093310953,655484664,0.0,1.0
130.78,140.76,129.52,139.8,517768425,130.7690239194,140.7481863198,129.5091296685,139.7882668905,517768425,0.0,1.0
135.58,136.33,130.69,131.14,294335054,135.5686210659,136.31855812,130.6790314729,131.1289937054,294335054,0.0,1.0
130.98,133.73,129.58,132.99,288504444,130.9690071339,133.7187763324,129.5691246328,132.9788384389,288504444,0.0,1.0
131.88,132.84,128.32,129.96,309320376,131.8689315988,132.8288510281,128.3092303819,129.9490927402,309320376,0.0,1.0
129.61,129.8,127.16,129.39,260704537,129.599122115,129.7891061687,127.1493277381,129.3791405791,260704537,0.0,1.0
125.2,126.88,122.57,123.06,299595001,125.1894922367,126.8693512379,122.5597129668,123.0496718422,299595001,0.0,1.0
120.91,122.87,118.74,121.77,222551158,120.899852287,122.8596877885,118.7300344104,121.7597801091,222551158,0.01,1.0
121.79,123.1,117.01,120.37,308134791,121.7697073275,123.079489055,116.990503772,120.3499439281,308134791,0.0,10.0
1208.88,1216.9171,1180.22,1197.7,41238580,120.8678576189,121.6714337046,118.0023351523,119.7500439002,412385800,0.0,1.0
1209.98,1255.87,1183.2,1240.48,66469619,120.9778392907,125.5660746706,118.3002854995,124.0273310991,664696190,0.0,1.0
1224.4,1224.495,1174.68,1183.71,52840178,122.4195990243,122.4290974415,117.4484274599,118.3512770019,528401780,0.0,1.0
1164.37,1166.0,1140.45,1157.16,40332401,116.4175992453,116.5805720862,114.0259978008,115.6967193785,403324010,0.0,1.0
1150.0,1150.0,1120.03,1136.21,43839176,114.9808386785,114.9808386785,111.9843380392,113.6020684478,438391760,0.0,1.0
1096.33,1127.17,1069.4,1125.2,61326250,109.6147329291,112.6982190724,106.9221816372,112.5012518966,613262500,0.0,1.0
1105.0,1158.1915,1096.63,1146.5,48735033,110.4815884694,115.7998521916,109.6447279305,114.6308969956,487350330,0.0,1.0
1148.25,1154.92,1109.01,1130.5,55744193,114.8058678371,115.4727567014,110.8825216547,113.0311635879,557441930,0.04,1.0
1139.01,1149.39,1098.83,1102.44,65272789,113.8780547815,114.9158456777,109.8608642028,110.2217914798,652727890,0.0,1.0
1064.69,1064.75,1030.0,1044.49,42949367,106.4475519489,106.4535507402,102.9792507748,104.4279588755,429493670,0.0,1.0
1037.99,1063.2,1015.2,1020.28,83506528,103.7780898172,106.2985819648,101.499548919,102.007446583,835065280,0.0,1.0
949.5,960.2,932.49,954.59,54864799,94.9308724375,96.0006568873,93.2302151019,95.4397699001,548647990,0.0,1.0
953.86,954.0,931.8,935.99,32894646,95.3667846059,95.3807817856,93.1612290019,93.5801445948,328946460,0.0,1.0
947.8,952.0,934.4,937.5,31876446,94.7609066838,95.1808220753,93.4211766252,93.7311141761,318764460,0.0,1.0
924.79,947.4,918.06,943.69,35969103,92.4603702175,94.7209147418,91.7875057925,94.3499894793,359691030,0.0,1.0
943.59,958.1899,941.03,949.1,32395182,94.3399914938,95.7996873806,94.0840430647,94.8908804955,323951820,0.0,1.0
946.3,948.62,915.99,924.72,41773545,94.6109369011,94.842890165,91.5805474924,92.4533716276,417735450,0.0,1.0
913.56,916.51,889.34,895.99,29650708,91.3375964445,91.6325370171,88.9160843534,89.58095039,296507080,0.0,1.0
903.99,909.98,885.29,904.78,28968017,90.380789231,90.9796685631,88.5111659402,90.4597733165,289680170,0.0,1.0
898.78,914.01,892.27,903.045,33532541,89.8598941858,91.3825873793,89.209025329,90.2863082679,335325410,0.0,1.0
887.47,910.72,882.31,905.29,37801268,88.7291220244,91.0536536559,88.2132259719,90.5107630426,378012680,0.0,1.0
904.12,911.94,894.2,894.825,32572102,90.3937866121,91.1756290792,89.4019864493,89.4644738588,325721020,0.0,1.0
905.54,917.8099,890.11,910.98,43734161,90.5357580064,91.7625008308,88.9930688419,91.0796484183,437341610,0.0,1.0
921.4,922.2,890.55,893.9,37620255,92.1214385086,92.2014223927,89.0370599781,89.3719924928,376202550,0.0,1.0
887.89,892.81,870.4,877.89,39834072,88.7711135635,89.2630144507,87.0224658975,87.7713150123,398340720,0.0,1.0
858.17,862.37,832.0,844.49,37789754,85.7997122693,86.2196276608,83.1832394608,84.4319878513,377897540,0.0,1.0
830.41,860.0,812.5456,850.77,55986317,83.0242714912,85.9826754042,81.2381913673,85.0598613414,559863170,0.0,1.0
864.02,888.19,863.0,872.4,36370870,86.3845944218,88.8011075201,86.2826149696,87.2224256077,363708700,0.0,1.0
877.57,879.92,852.66,875.95,38897076,87.7393214587,87.9742741182,85.2488232676,87.5773540934,388970760,0.0,1.0
877.35,883.3093,833.87,838.18,55101078,87.7173258905,88.3131358412,83.3702017899,83.8011149654,551010780,0.0,1.0
826.32,833.2299,782.23,788.6801,42464073,82.6153538837,83.3062046846,78.2072420714,78.8521221349,424640730,0.0,1.0
796.77,840.82,791.83,839.5,51220753,79.6609491649,84.065061783,79.1670486806,83.9330883742,512207530,0.0,1.0
824.23,827.69,802.64,807.69,43855937,82.4063959865,82.7523262852,80.2478309144,80.7527291828,438559370,0.0,1.0
795.18,800.73,764.0,781.04,59634051,79.5019811952,80.0568693912,76.3846093126,78.0882660438,596340510,0.0,1.0
762.0,843.24,756.06,831.5,87519800,76.1846496023,84.3070130324,75.5907692629,83.1332495332,875198000,0.0,1.0
846.71,861.8999,824.02,849.7,44726034,84.6539431296,86.1726271309,82.3854002169,84.9528828964,447260340,0.0,1.0
840.35,887.75,839.5,883.4,49539951,84.0180712511,88.7571163838,83.9330883742,88.322204014,495399510,0.0,1.0
874.15,881.18,860.639,864.325,37045302,87.3973903542,88.1002487357,86.0465625316,86.4150882776,370453020,0.0,1.0
860.01,906.13,859.2901,890.98,44307695,85.9836752027,90.5947461209,85.911699705,89.0800513158,443076950,0.0,1.0
881.86,901.7499,875.3,896.99,42680479,88.1682350371,90.1568243575,87.5123671875,89.6809302451,426804790,0.0,1.0
906.16,907.3899,869.26,874.2,43163727,90.5977455166,90.7207107404,86.9084888626,87.4023893469,431637270,0.0,1.0
870.39,874.0,837.09,839.26,43192853,87.0214660989,87.3823933759,83.6921369234,83.909093209,431928530,0.0,1.0
853.54,876.35,830.22,874.42,49977974,85.3368055401,87.6173460354,83.0052753187,87.424384915,499779740,0.0,1.0
871.33,888.3,867.32,887.0,27907532,87.1154471627,88.8121053041,86.7145279437,88.6821314925,279075320,0.0,1.0
880.08,884.81,859.26,868.66,39772878,87.990270895,88.4631756097,85.9086903114,86.8485009495,397728780,0.0,1.0
859.05,906.3399,858.8,904.06,42886990,85.8876945418,90.6157318925,85.862699578,90.3877878208,428869900,0.0,1.0
889.64,903.74,884.0,884.84,36759126,88.94607831,90.3557942672,88.3821919271,88.4661750054,367591260,0.0,1.0
894.52,900.94,876.2,884.48,43137935,89.433980003,90.0758506729,87.6023490572,88.4301822576,431379350,0.0,1.0
903.63,922.25,892.04,902.99,44811733,90.3447964831,92.2064213855,89.1860299623,90.2808093759,448117330,0.0,1.0
903.56,913.0,891.93,900.0,43521227,90.3377978933,91.2816077256,89.1750321782,89.981869609,435212270,0.0,1.0
902.5,932.4,891.23,931.12,58606723,90.2318192468,93.221216915,89.1050462796,93.0932427004,586067230,0.0,1.0
925.61,963.75,925.02,958.51,51364758,92.5423536987,96.355585373,92.4833655842,95.8316909322,513647580,0.0,1.0
950.02,967.6599,935.1,939.41,55213608,94.9828619622,96.7464966086,93.4911625238,93.9220756994,552136080,0.0,1.0
942.89,947.7799,908.3401,911.41,58671936,94.2700055952,94.7588970887,90.8157115987,91.122639756,586719360,0.0,1.0
914.35,926.48,904.05,923.0,48037231,91.41658053,92.6293361726,90.3867880223,92.2814062768,480372310,0.0,1.0
903.72,904.1,882.23,897.97,47906279,90.3537946701,90.391787015,88.2052275835,89.7789105031,479062790,0.0,1.0
893.98,905.44,850.1,867.0,67217127,89.3799908812,90.5257600209,84.9928748385,86.68253439,672171270,0.0,1.0
884.55,924.05,870.85,903.88,66897593,88.4371808474,92.3863851247,87.0674568323,90.3697914469,668975930,0.0,1.0
878.365,895.46,862.57,869.3,64208616,87.8188054435,89.5279610668,86.2396236319,86.9124880568,642086160,0.0,1.0
879.44,906.46,866.0,895.77,59711081,87.9262837877,90.6277394731,86.5825545349,89.5589548219,597110810,0.0,1.0
908.88,915.04,884.35,910.55,62726626,90.8696907225,91.4855666301,88.4171848764,91.0366570806,627266260,0.0,1.0
919.13,919.6,861.501,880.49,65437480,91.8944842375,91.9414747694,86.1327451667,88.0312626356,654374800,0.0,1.0
857.74,887.97,841.66,864.29,66611510,85.7567209316,88.7791119519,84.1490448613,86.4115889827,666115100,0.0,1.0
875.28,974.0,865.06,951.379,114226906,87.5103675904,97.380378888,86.4885734711,95.1187345853,1142269060,0.0,1.0
926.69,927.67,896.0201,901.58,60811916,92.6503319422,92.7483122002,89.5839597836,90.1398377801,608119160,0.0,1.0
887.0,897.24,870.3001,880.22,58252030,88.6821314925,89.7059252089,87.0124779099,88.0042680747,582520300,0.0,1.0
859.64,860.97,834.1701,852.7,52063930,85.9466826563,86.0796558637,83.4002057444,85.2528224618,520639300,0.04,1.0
852.37,876.95,837.19,841.3,61561645,85.2158639212,87.673254415,83.6982403372,84.1091384222,615616450,0.0,1.0
822.79,823.0,794.3503,800.0,47913510,82.2585974116,82.2795922043,79.4153326262,79.9801625315,479135100,0.0,1.0
791.12,799.9,783.5,790.94,50728898,79.0923827274,79.9701650112,78.3305716793,79.0743871908,507288980,0.0,1.0
776.63,789.33,771.25,776.2,39311040,77.6437420335,78.9134271137,77.1058754405,77.6007526962,393110400,0.0,1.0
787.01,794.8,771.62,793.81,39170524,78.6814846424,79.460291475,77.1428662657,79.3613160239,391705240,0.0,1.0
790.92,806.4599,785.05,797.0,50397273,79.0723876868,80.6259923464,78.4855332442,79.680236922,503972730,0.0,1.0
788.17,823.94,775.7,807.9,82938837,78.7974558781,82.3735688953,77.5507650946,80.7699666365,829388370,0.0,1.0
785.38,785.75,742.2,750.25,86509974,78.5185250612,78.5555158864,74.2015957886,75.0063961741,865099740,0.0,1.0
674.72,688.88,662.48,680.06,69029813,67.4552690791,68.8709179559,66.2315725923,67.989136664,690298130,0.0,1.0
694.52,719.56,677.34,719.47,70483310,69.4347781017,71.938157189,67.7172041114,71.9291594207,704833100,0.0,1.0
726.13,744.02,725.01,741.0,49532662,72.5949942737,74.3835506584,72.4830220462,74.0816255448,495326620,0.0,1.0
726.58,739.75,724.0,738.69,42012181,72.6399831152,73.9566565408,72.382047091,73.8506828255,420121810,0.0,1.0
739.0,742.36,719.38,732.02,50491742,73.8816751385,74.2175918211,71.9201616524,73.1838482204,504917420,0.0,1.0
721.28,734.5,696.2,704.0,60258015,72.1101145384,73.4317867242,69.602736443,70.3825430277,602580150,0.0,1.0
722.48,746.11,712.5,726.0,61371018,72.2300847822,74.592498833,71.2323322546,72.5819974973,613710180,0.0,1.0
721.33,721.85,702.12,705.33,43663689,72.1151132986,72.1671004042,70.1945896458,70.5155100479,436636890,0.0,1.0
696.41,707.94,694.55,700.74,41442211,69.6237312357,70.7764453282,69.4377773578,70.0566238654,414422110,0.0,1.0
700.99,702.2,676.0,683.19,49557455,70.0816176662,70.202587662,67.5832373391,68.3020590499,495574550,0.0,1.0
682.23,697.5399,663.0,696.3,68311136,68.2060828548,69.7366932178,66.283559698,69.6127339634,683111360,0.0,1.0
693.32,694.97,672.05,682.25,68007801,69.3148078579,69.4797669431,67.1883352866,68.2080823589,680078010,0.0,1.0
661.6,666.0,636.9,639.74,47657765,66.1435944136,66.5834853075,63.6742068954,63.9581364724,476577650,0.0,1.0
630.27,631.91,616.5,621.0,36914579,63.0113712984,63.1753306316,61.6347127508,62.0846011651,369145790,0.0,1.0
615.27,622.6902,607.0,614.4,45379487,61.5117432509,62.2535792535,60.6849483208,61.4247648242,453794870,0.0,1.0
627.74,634.93,622.6,629.0,41073530,62.7584340344,63.4772557452,62.2445614901,62.8844027904,410735300,0.0,1.0
624.65,624.89,609.07,612.32,34873298,62.4495106566,62.4735047054,60.8918969913,61.2168164016,348732980,0.0,1.0
610.31,617.83,605.73,609.6,39030859,61.0158662432,61.767679771,60.5579798128,60.944883849,390308590,0.0,1.0
616.17,627.19,608.5,623.5,48277684,61.6017209338,62.7034476727,60.8349111255,62.334539173,482776840,0.0,1.0
613.62,628.49,599.38,603.04,55706870,61.3467841657,62.8334154368,59.9231372727,60.2890465162,557068700,0.0,1.0
598.73,599.1,585.85,595.7,29465445,59.8581533906,59.8951442158,58.5704727738,59.555228525,294654450,0.0,1.0
596.54,603.31,590.7,600.49,45295463,59.6392076957,60.3160398211,59.0553525092,60.0341097482,452954630,0.0,1.0
594.91,595.0,572.25,579.89,54350148,59.4762481145,59.4852458828,57.2108100108,57.974620563,543501480,0.0,1.0
571.07,576.0,561.07,572.6,49165036,57.0928392711,57.5857170227,56.0930872394,57.2458013319,491650360,0.0,1.0
560.53,564.7068,547.4,563.47,47439444,56.0391006297,56.4566770583,54.7264262122,56.333027727,474394440,0.0,1.0
563.82,568.3499,549.0,550.18,44957973,56.3680190481,56.820896721,54.8863865372,55.004357277,449579730,0.0,1.0
547.1,549.7,543.3008,546.2,35299360,54.6964336512,54.9563691795,54.3166078594,54.6064559684,352993600,0.0,1.0
548.22,553.46,535.6,549.99,59675877,54.8084058788,55.3322759434,53.5467188148,54.9853619884,596758770,0.0,1.0
543.5,546.0,534.89,536.16,53379576,54.3365229198,54.5864609277,53.4757364206,53.6027049286,533795760,0.0,1.0
531.4,543.25,516.9,524.01,77310006,53.1268229615,54.311529119,51.6771825157,52.3880062102,773100060,0.0,1.0
522.53,522.75,494.79,495.12,64250990,52.2400429095,52.2620374542,49.4667307737,49.4997225907,642509900,0.0,1.0
490.97,495.47,483.0601,484.62,41080455,49.0848254976,49.5347139119,48.2940316381,48.4499829575,410804550,0.0,1.0
479.98,485.0,475.08,477.67,30653489,47.9860980148,48.4879735347,47.4962195193,47.7551552955,306534890,0.0,1.0
475.69,481.841,473.2,474.85,32089617,47.5572043933,48.1721518679,47.3082661374,47.4732252226,320896170,0.0,1.0
481.68,492.95,475.95,492.44,41125422,48.1560558602,49.2827763999,47.5831979461,49.2317890463,411254220,0.0,1.0
495.22,499.97,487.51,498.13,38929330,49.5097201111,49.9846023261,48.7389112947,49.8006479523,389293300,0.0,1.0
495.22,498.8399,494.12,496.43,24658748,49.5097201111,49.871620349,49.3997473876,49.6306901069,246587480,0.0,1.0
494.17,496.8,490.85,495.11,23215431,49.4047461477,49.6676809321,49.0728284732,49.4987228387,232154310,0.0,1.0
492.79,496.0,489.6,489.68,24419952,49.2667803674,49.5877007695,48.9478594693,48.9558574855,244199520,0.0,1.0
488.3,493.83,484.67,491.95,25250676,48.8178917052,49.3707545787,48.4549817177,49.1828011967,252506760,0.0,1.0
489.9,490.95,484.19,488.11,30042535,48.9778520302,49.0828259935,48.4069936202,48.7988964166,300425350,0.0,1.0
481.11,499.99,480.98,496.55,39789439,48.0990699944,49.9866018302,48.086073218,49.6426871313,397894390,0.0,1.0
496.04,497.0,488.95,494.24,46313248,49.5916997777,49.6876759727,48.8828755872,49.411744412,463132480,0.0,1.0
500.77,504.3299,491.5,494.0,41258717,50.0645824886,50.4204842144,49.1378123553,49.3877503632,412587170,0.0,1.0
488.9,494.04,481.2,481.94,47994758,48.8778768271,49.3917493713,48.1080677627,48.182049413,479947580,0.0,1.0
483.5,486.7,474.22,483.9,39123174,48.33801073,48.6579313801,47.4102408446,48.3780008112,391231740,0.0,1.0
480.88,485.94,476.08,476.29,44779186,48.0760756977,48.5819502257,47.5961947225,47.6171895152,447791860,0.0,1.0
476.57,476.66,460.46,460.46,37238686,47.645182572,47.6541803403,46.0345820491,46.0345820491,372386860,0.0,1.0
466.27,475.31,458.3,474.91,50972809,46.6154379795,47.5192138161,45.8186356102,47.4792237348,509728090,0.0,1.0
475.06,477.4085,465.5,465.95,35922370,47.4942200153,47.7290117799,46.538457073,46.5834459144,359223700,0.0,1.0
465.96,466.29,456.04,457.0,35082255,46.5844456665,46.6174374835,45.5926916511,45.6886678461,350822550,0.0,1.0
455.03,473.87,454.12,472.145,36778599,45.4917166959,47.3752495235,45.400739261,47.202792298,367785990,0.0,1.0
465.66,466.0,452.71,454.66,37171762,46.5544531055,46.5884446746,45.2597742245,45.4547258707,371717620,0.04,1.0
455.1,460.77,450.1,460.77,43754344,45.4948069751,46.0616176883,44.9949738948,46.0616176883,437543440,0.0,1.0
467.65,472.0,461.87,465.25,36931701,46.7493880069,47.1842427868,46.171580966,46.5094681283,369317010,0.0,1.0
467.7,481.1,464.22,480.24,52624663,46.7543863377,48.0939389931,46.4065025137,48.0079677032,526246630,0.0,1.0
481.4,487.62,478.6,483.79,38200465,48.1239289779,48.7457213299,47.8440224529,48.3628491903,382004650,0.0,1.0
